case_id,repeat,fold,quality_mode,artifact_reducer_name,artifact_reducer_version,participant_id,record_id,retained,role,route_artifact,route_status,route_artifacts_artifact,components,diagnostic_reason,rejection_reason,signal_route,quality_diagnostics_artifact
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,BRA36_02,frailty3:BRA36_02:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119606, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:BRA36_02:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,EE_02,frailty3:EE_02:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120986, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:EE_02:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,EE_02,frailty3:EE_02:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120929, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:EE_02:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,EE_02,frailty3:EE_02:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120461, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:EE_02:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,EE_02,frailty3:EE_02:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120314, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:EE_02:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,EE_02,frailty3:EE_02:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120280, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:EE_02:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERL70_04,frailty3:ERL70_04:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 144676, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERL70_04:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERL70_04,frailty3:ERL70_04:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119784, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERL70_04:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERL70_04,frailty3:ERL70_04:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119766, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERL70_04:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERL70_04,frailty3:ERL70_04:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119724, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERL70_04:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERL70_04,frailty3:ERL70_04:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119669, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERL70_04:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERO01_02,frailty3:ERO01_02:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120658, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERO01_02:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERO01_02,frailty3:ERO01_02:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120334, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERO01_02:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERO01_02,frailty3:ERO01_02:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120287, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERO01_02:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERO01_02,frailty3:ERO01_02:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120183, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERO01_02:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,ERO01_02,frailty3:ERO01_02:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120069, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:ERO01_02:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,FNA75_03,frailty3:FNA75_03:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 123075, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:FNA75_03:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,FNA75_03,frailty3:FNA75_03:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120157, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:FNA75_03:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,FNA75_03,frailty3:FNA75_03:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119658, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:FNA75_03:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,FNA75_03,frailty3:FNA75_03:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119586, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:FNA75_03:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,FNA75_03,frailty3:FNA75_03:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119537, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:FNA75_03:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GDO22_03,frailty3:GDO22_03:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120486, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GDO22_03:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GDO22_03,frailty3:GDO22_03:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120422, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GDO22_03:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GDO22_03,frailty3:GDO22_03:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120409, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GDO22_03:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GDO22_03,frailty3:GDO22_03:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120338, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GDO22_03:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GDO22_03,frailty3:GDO22_03:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120215, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GDO22_03:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GME22_02,frailty3:GME22_02:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 124211, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GME22_02:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GME22_02,frailty3:GME22_02:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120519, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GME22_02:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GME22_02,frailty3:GME22_02:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120281, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GME22_02:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GME22_02,frailty3:GME22_02:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120232, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GME22_02:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GME22_02,frailty3:GME22_02:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120186, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GME22_02:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GRU27_01,frailty3:GRU27_01:R4,True,R4,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 125655, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GRU27_01:R4"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GRU27_01,frailty3:GRU27_01:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 121828, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GRU27_01:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GRU27_01,frailty3:GRU27_01:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 121491, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GRU27_01:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GRU27_01,frailty3:GRU27_01:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120809, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GRU27_01:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,GRU27_01,frailty3:GRU27_01:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 119889, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:GRU27_01:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,HEA19_04,frailty3:HEA19_04:R2,True,R2,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120994, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:HEA19_04:R2"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,HEA19_04,frailty3:HEA19_04:B,True,B,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120349, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:HEA19_04:B"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,HEA19_04,frailty3:HEA19_04:R1,True,R1,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120334, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:HEA19_04:R1"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
compact_cnn__l3_v2_imu_window_scaled_fixed10,0,2,off,identity,identity_v1,HEA19_04,frailty3:HEA19_04:R3,True,R3,"{""affects_aggregation"": false, ""affects_prediction"": false, ""affects_retention"": false, ""classification_action"": ""keep_unchanged"", ""end_sample"": 120278, ""quality_mode"": ""off"", ""reasons"": [""sqi_disabled_v2_default""], ""schema_version"": ""reference_direct_quality_mode_v2"", ""segment_id"": ""frailty3:HEA19_04:R3"", ""source_signal"": ""x_filter"", ""start_sample"": 0, ""state"": ""reference_direct_quality_nonrouting""}",retained_direct_quality_off,repeat_00_fold_02/route_artifacts.json,{},,,direct_x_filter,repeat_00_fold_02/quality_diagnostics.json
