case_id,config_id,parameter_path,value_json
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.failure_action,"""fail_closed"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.fit_scope,"""not_applied_off"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.flatline_duration_s,1.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.high_quality_rule,"""not_applied"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.long_gap_max_samples,100
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.mode,"""off"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.window_selection.application_scope,"""outer_train_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.window_selection.keep_fraction,1.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.window_selection.policy,"""none"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,quality.window_selection.score_algorithm,"""legacy_cardiac_motion_window_sqi_v1"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,representation_mode,"""raw"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,roles,"[""B"",""R1"",""R2"",""R3"",""R4"",""S1"",""S2"",""W1"",""W2""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,routing.fs_hz,400.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,routing.hop_s,2.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,routing.source_grid,"""canonical_acquisition_grid"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,routing.window_s,8.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,schema_version,"""ppg_frailty.pipeline_config.v2"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.accelerometer_input_unit,"""g"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.analysis_view.additional_filter,"""none"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.analysis_view.direct_source,"""x_filter_0p2_to_8hz"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.analysis_view.non_identity_semantics,"""rate_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.analysis_view.non_identity_source,"""aligned_x_ar"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.channel_order,"[""RED"",""IR"",""AX"",""AY"",""AZ"",""GX"",""GY"",""GZ""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.dl_resampling.enabled,true
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.dl_resampling.method,"""polyphase_anti_alias"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.dl_resampling.preserve_feature_grid_hz,400.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.dl_resampling.target_fs_hz,64.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.gap_repair.all_missing_channel_action,"""reject_record"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.gap_repair.edge_extrapolation,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.gap_repair.max_gap_samples,100
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.gap_repair.method,"""linear_inside_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.gyroscope_input_unit,"""deg/s"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.calibration_start_s,5.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.calibration_stop_s,100.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.comparison_method,"""calibrated_roll_pitch_ekf"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.failure_action,"""fail_closed"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.gravity_filter_order,4
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.gravity_lowpass_hz,0.3
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.gravity_method,"""profile_a_lowpass_0p3hz"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.gravity_mps2,9.81
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.initialization,"""same_participant_static_calibration"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.output_units.acceleration,"""m/s^2"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.output_units.gyroscope,"""rad/s"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.output_units.jerk,"""m/s^3"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.required_axes,6
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.sensor_filter_order,3
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.sensor_lowpass_acc_hz,20.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.imu.sensor_lowpass_gyro_hz,40.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.internal_fs_hz,400.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.clip_after_scale,"[-8.0,8.0]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.iqr_fallback,"""standard_deviation_then_finite_one"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.mad_consistency_divisor,0.6744897501960817
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.raw_imu,"""none"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.raw_ppg,"""per_window_robust"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.robust_iqr_divisor,1.349
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.scale_epsilon,1e-08
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.normalization.standard_ddof,0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.detector_id,"""msptdfast_v2_3_python_port"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.failure_action,"""fail_closed_no_fallback"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.min_observation_sec,8.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.min_peaks,5
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.parameters.minimum_heart_rate_bpm,30.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.parameters.overlap_fraction,0.2
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.parameters.target_downsample_hz,20.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.peak_detector.parameters.window_s,6.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.family,"""butterworth_sos"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.high_hz,8.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.low_hz,0.2
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.notch_enabled,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.order,3
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.phase,"""zero_phase"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_filter.short_signal_policy,"""reject"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,signal.ppg_native_unit,"""raw_counts"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.n_repeats,5
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.n_splits,5
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.path,"""splits/sgkf5_repeated_grouped_5x5_v2.csv"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.registry_id,"""frailty3_future_corrected_sgkf5_v2"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.runtime_recompute,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.source_registry_file_sha256,"""c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.source_registry_payload_sha256,"""0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,splits.split_seeds,"[42,10042,20042,30042,40042]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.batch_size,16
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.cache_policy,"""disabled"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.class_count_basis,"""row"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.class_weight_beta,0.999
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.class_weighting,"""inverse_frequency"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.classifier_role_families,"[""B"",""R"",""S"",""W""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.deterministic_algorithms,true
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.device,"""cuda"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.epoch_profile,"""default_10"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.epoch_rule,"""fixed_epoch"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.execution_mode,"""formal"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.fixed_epochs,10
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.focal_gamma,2.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.gradient_clip_norm,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.inner_grouped_folds,0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.inner_patience,0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.label_smoothing,0.2
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.learning_rate,0.0003
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.loss,"""cross_entropy"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.maximum_inner_epochs,0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.n_classes,3
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.num_workers,0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.optimizer,"""adamw"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.optimizer_parameters.amsgrad,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.optimizer_parameters.betas,"[0.9,0.999]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.optimizer_parameters.eps,1e-08
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.optimizer_parameters.maximize,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.outer_labels_visible_to_trainer,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.participant_window_quota,"""all"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.refit_on_all_outer_training,true
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.sampler,"""exhaustive_shuffle_without_replacement"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.samples_per_epoch,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.seed,42
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.training_balance,"""equal_role_families"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,training.weight_decay,0.001
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.cap_fraction_per_file,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.cap_per_file,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.end_alignment,"""left_start_regular_grid"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.hop_s,2.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.length_s,10.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.min_valid_fraction,1.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.engineering.padding,"""none_complete_windows_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.cap_fraction_per_file,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.cap_per_file,128
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.end_alignment,"""include_right_aligned_if_distinct"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.hop_s,2.5
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.length_s,5.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.min_valid_fraction,1.0
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.raw_dl.padding,"""none_complete_windows_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,windows.shared_planner_version,"""window_plan_v1"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.balance_line,"""line_b_equal_role_families"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.direct_all_window_participant_mean,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.file_to_role,"""ordinary_mean"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.hierarchy,"[""window"",""file"",""role"",""participant""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.missing_role_policy,"""mean_available_roles"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.quality_weight_levels,[]
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.quality_weight_source,"""none"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.quality_weighting,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.role_to_participant,"""ordinary_mean"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,aggregation.window_to_file,"""ordinary_mean"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.degraded_policy,"""drop"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.denoiser_enabled,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.failure_action,"""no_result_no_fallback"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.batch_size,64
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.device,"""cuda"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.evidence_path,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.expected_evidence_sha256,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.expected_split_registry_sha256,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.reuse_scope,"""all29_smoke_or_final_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.threshold_source,"""bundle_frozen"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector.window_probability_aggregation,"""native_windows_file_median_diagnostics_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.motion_detector_enabled,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.non_identity_output_contract,"""rate_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.reducer,"""identity"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.reducer_version,"""identity_v1"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,artifact.selection_scope,"""run_before_evaluation"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,config_id,"""formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.calibration_metrics,"[""multiclass_brier"",""expected_calibration_error""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.confidence_interval,"""participant_cluster_bootstrap_two_sided_95"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.independent_test_available,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.metric_prefix,"""oof_validation_"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.metrics,"[""balanced_accuracy"",""macro_f1"",""per_class_precision_recall_f1"",""worst_class_recall"",""worst_class_f1"",""confusion_matrix"",""coverage""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.paired_delta_key,"[""repeat_index"",""fold_index"",""participant_id""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.primary_metric,"""balanced_accuracy"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.rank_incomplete_configs,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.ranking.automatic_final_selection,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.ranking.manual_multiple_final_versions_allowed,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.ranking.max_qualified_per_comparison_group,10
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.ranking.preserve_ablation_provenance,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.ranking.sort_key,"""participant_level_mean_balanced_accuracy"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.affects_automatic_selection,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.bootstrap_replicates,10000
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.cluster_unit,"""participant_with_all_five_repeat_oof_predictions"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.confidence_interval,"""two_sided_95_percentile"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.lcb95_metrics,"[""participant_level_mean_balanced_accuracy"",""participant_level_mean_macro_f1""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.lcb95_percentile,2.5
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.multiplicity_correction,"""holm_within_comparison_family"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.paired_exchange_unit,"""participant"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.paired_permutation_replicates,100000
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.statistics.seed,42
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,evaluation.unit,"""participant"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.enabled_groups,"[""ppi_basic_rate"",""hrv_time_domain"",""hrv_spectral"",""hrv_nonlinear"",""morphology"",""dual_optical"",""engineering_summary""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.engineering_sequence_schema,"""engineering_10s_hop2s_thesis_115_v3"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.file_aggregation,"[""mean"",""population_sd""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.file_vector_schema,"""feature_vector_282_v3"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.matrix_length_policy,"""all_complete_windows_variable_k"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.matrix_schema,"""ordered_window_feature_matrix_d146_variable_k_v1"""
